363461003,Malignant neoplasm of eye,1208876015,Preferred,22
363461003,Malignant tumor of eye,482719013,Acceptable,22
363461003,Malignant tumour of eye,482718017,Acceptable,22
187934001,Malignant neoplasm of ulna (disorder),2717863011,Preferred,23
187934001,Malignant neoplasm of ulna,288903017,Preferred,23
1090321000000107,Malignant neoplasm of back (disorder),2731511000000114,Preferred,24
1090321000000107,Malignant neoplasm of back,2731501000000112,Preferred,24
93792007,Primary malignant neoplasm of face (disorder),837600011,Preferred,25
93792007,Primary malignant neoplasm of face,510633012,Preferred,25
93725000,Primary malignant neoplasm of bone (disorder),837519012,Preferred,26
93725000,Primary malignant neoplasm of bone,510511015,Preferred,26
93676009,Primary malignant neoplasm of anus (disorder),837459013,Preferred,27
93676009,Primary malignant neoplasm of anus,510442010,Preferred,27
1090251000000105,Malignant neoplasm of nose (disorder),2731371000000111,Preferred,28
1090251000000105,Malignant neoplasm of nose,2731361000000116,Preferred,28
93926005,Primary malignant neoplasm of nose (disorder),837762010,Preferred,29
93926005,Primary malignant neoplasm of nose,510854019,Preferred,29
93686005,Primary malignant neoplasm of back (disorder),837471019,Preferred,30
93686005,Primary malignant neoplasm of back,510454010,Preferred,30
428281000,Malignant neoplasm of bone (disorder),2690104014,Preferred,31
428281000,Malignant neoplasm of bone,2693512010,Preferred,31
93922007,Primary malignant neoplasm of neck (disorder),837758016,Preferred,32
93922007,Primary malignant neoplasm of neck,510850011,Preferred,32
93880001,Primary malignant neoplasm of lung (disorder),837706010,Preferred,33
93880001,Primary malignant neoplasm of lung,510792012,Preferred,33
93880001,Lung cancer,3288586014,Acceptable,33
188264002,Malignant tumor of iris (disorder),571535019,Preferred,34
188264002,Malignant tumour of iris,289312019,Preferred,34
188264002,Malignant neoplasm of iris,289311014,Acceptable,34
188264002,Malignant tumor of iris,289313012,Acceptable,34
372130007,Malignant neoplasm of skin (disorder),1197423015,Preferred,35
372130007,Malignant neoplasm of skin,1210707014,Preferred,35
372130007,Cancer of skin,3036168010,Acceptable,35
372130007,Skin cancer,2536564013,Acceptable,35
93803002,Primary malignant neoplasm of foot (disorder),837614011,Preferred,36
93803002,Primary malignant neoplasm of foot,510650014,Preferred,36
372087000,Primary malignant neoplasm (disorder),1197380016,Preferred,37
372087000,Primary malignant neoplasm,1210665012,Preferred,37
94047004,Primary malignant neoplasm of skin (disorder),837908018,Preferred,38
94047004,Primary malignant neoplasm of skin,511039018,Preferred,38
93824007,Primary malignant neoplasm of head (disorder),837639019,Preferred,39
93824007,Primary malignant neoplasm of head,510693014,Preferred,39
188298006,Malignant neoplasm of pons (disorder),571573015,Preferred,40
188298006,Malignant neoplasm of pons,289358018,Preferred,40
187934001,Malignant neoplasm of ulna (disorder),2717863011,Preferred,41
187934001,Malignant neoplasm of ulna,288903017,Preferred,41
93821004,Primary malignant neoplasm of hand (disorder),837636014,Preferred,42
93821004,Primary malignant neoplasm of hand,510685014,Preferred,42
94112009,Primary malignant neoplasm of ulna (disorder),837988016,Preferred,43
94112009,Primary malignant neoplasm of ulna,511141019,Preferred,43
187953006,Malignant neoplasm of ilium (disorder),2750117016,Preferred,44
187953006,Malignant neoplasm of ilium,288925011,Preferred,44
93932000,Primary malignant neoplasm of orbit (disorder),837770017,Preferred,45
93932000,Primary malignant neoplasm of orbit,510862010,Preferred,45
1090311000000101,Malignant neoplasm of trunk (disorder),2731491000000118,Preferred,46
1090311000000101,Malignant neoplasm of trunk,2731481000000115,Preferred,46
188103003,Malignant neoplasm of skin of scalp (disorder),1762676011,Preferred,47
188103003,Malignant neoplasm of scalp,289092013,Preferred,47
188103003,Malignant neoplasm of skin of scalp,2668774013,Acceptable,47
93934004,Primary malignant neoplasm of ovary (disorder),837772013,Preferred,48
93934004,Primary malignant neoplasm of ovary,510864011,Preferred,48
94083008,Primary malignant neoplasm of talus (disorder),837952014,Preferred,49
94083008,Primary malignant neoplasm of talus,511100012,Preferred,49
187913008,Malignant neoplasm of vomer (disorder),2714445013,Preferred,50
187913008,Malignant neoplasm of vomer,288882011,Preferred,50
187913008,Malignant neoplasm of vomer (disorder),2714445013,Preferred,51
187913008,Malignant neoplasm of vomer,288882011,Preferred,51
187966006,Malignant neoplasm of talus (disorder),2719853011,Preferred,52
187966006,Malignant neoplasm of talus,288940013,Preferred,52
187966006,Malignant neoplasm of talus (disorder),2719853011,Preferred,53
187966006,Malignant neoplasm of talus,288940013,Preferred,53
93897007,Primary malignant neoplasm of mouth (disorder),837726014,Preferred,54
93897007,Primary malignant neoplasm of mouth,510812017,Preferred,54
93897007,CA - Mouth cancer,510819014,Acceptable,54
93897007,Cancer of oral cavity,510818018,Acceptable,54
93897007,Malignant tumor of mouth,510813010,Acceptable,54
93897007,Malignant tumor of oral cavity,510814016,Acceptable,54
93897007,Malignant tumour of mouth,510815015,Acceptable,54
93897007,Malignant tumour of oral cavity,510816019,Acceptable,54
93897007,Mouth cancer,510817011,Acceptable,54
86049000,"Malignant neoplasm, primary (morphologic abnormality)",828230015,Preferred,55
86049000,"Neoplasm, malignant (primary)",506904011,Preferred,55
86049000,Blastoma,142663011,Acceptable,55
86049000,Cancer,142666015,Acceptable,55
86049000,Cancer morphology,1235086017,Acceptable,55
86049000,Malignancy,142665016,Acceptable,55
86049000,Malignant neoplasm,201257013,Acceptable,55
86049000,"Malignant neoplasm, primary",2774235011,Acceptable,55
86049000,Malignant tumor morphology,1218517017,Acceptable,55
86049000,Malignant tumour morphology,1217029017,Acceptable,55
86049000,"Neoplasm, malignant",142662018,Acceptable,55
86049000,"Tumor, malignant",142670011,Acceptable,55
86049000,"Tumour, malignant",142669010,Acceptable,55
86049000,"Unclassified tumor, malignant",142667012,Acceptable,55
86049000,"Unclassified tumour, malignant",201256016,Acceptable,55
188279009,Malignant neoplasm of brain (& [cerebral tumor]) (disorder),2688467013,Preferred,56
188279009,Malignant neoplasm of brain (& [cerebral tumour]),289333011,Preferred,56
188279009,Cerebral tumor - malignant,289332018,Acceptable,56
188279009,Cerebral tumour - malignant,289331013,Acceptable,56
188279009,Malignant neoplasm of brain,289335016,Acceptable,56
188279009,Malignant neoplasm of brain (& [cerebral tumor]),289334017,Acceptable,56
93727008,Primary malignant neoplasm of brain (disorder),837521019,Preferred,57
93727008,Primary malignant neoplasm of brain,510513017,Preferred,57
93870000,Malignant neoplasm of liver (disorder),837694010,Preferred,58
93870000,Malignant neoplasm of liver,155343014,Preferred,58
93870000,CA - Liver cancer,510772017,Acceptable,58
93870000,Liver cancer,510773010,Acceptable,58
93870000,Malignant tumor of liver,510775015,Acceptable,58
93870000,Malignant tumour of liver,510776019,Acceptable,58
187962008,Malignant neoplasm of tibia (disorder),2713511014,Preferred,59
187962008,Malignant neoplasm of tibia,288934018,Preferred,59
94143002,Primary malignant neoplasm of vulva (disorder),838025016,Preferred,60
94143002,Primary malignant neoplasm of vulva,511204012,Preferred,60
187962008,Malignant neoplasm of tibia (disorder),2713511014,Preferred,61
187962008,Malignant neoplasm of tibia,288934018,Preferred,61
93833009,Primary malignant neoplasm of ilium (disorder),837650016,Preferred,62
93833009,Primary malignant neoplasm of ilium,510705016,Preferred,62
93801000,Primary malignant neoplasm of flank (disorder),837612010,Preferred,63
93801000,Primary malignant neoplasm of flank,510648018,Preferred,63
93975006,Primary malignant neoplasm of pubis (disorder),837821014,Preferred,64
93975006,Primary malignant neoplasm of pubis,510943013,Preferred,64
93753000,Primary malignant neoplasm of cheek (disorder),837553011,Preferred,65
93753000,Primary malignant neoplasm of cheek,510561012,Preferred,65
93954003,Primary malignant neoplasm of penis (disorder),837796015,Preferred,66
93954003,Primary malignant neoplasm of penis,510913011,Preferred,66
93954003,CA - Cancer of penis,510917012,Acceptable,66
93954003,Cancer of penis,510916015,Acceptable,66
93954003,Malignant tumor of penis,510914017,Acceptable,66
93954003,Malignant tumour of penis,510918019,Acceptable,66
93954003,Penile Ca,510915016,Acceptable,66
187960000,Malignant neoplasm of femur (disorder),2718849015,Preferred,67
187960000,Malignant neoplasm of femur,288932019,Preferred,67
187960000,Malignant neoplasm of femur (disorder),2718849015,Preferred,68
187960000,Malignant neoplasm of femur,288932019,Preferred,68
93832004,Primary malignant neoplasm of ileum (disorder),837649016,Preferred,69
93832004,Primary malignant neoplasm of ileum,510704017,Preferred,69
93798006,Primary malignant neoplasm of femur (disorder),837606017,Preferred,70
93798006,Primary malignant neoplasm of femur,510642017,Preferred,70
275464006,Cerebral tumor - malignant (disorder),668336013,Preferred,71
275464006,Cerebral tumour - malignant,411449019,Preferred,71
275464006,Cerebral tumor - malignant,411450019,Acceptable,71
275464006,Malignant neoplasm of brain,2579276018,Acceptable,71
94111002,Primary malignant neoplasm of trunk (disorder),837987014,Preferred,72
94111002,Primary malignant neoplasm of trunk,511140018,Preferred,72
94142007,Primary malignant neoplasm of vomer (disorder),838024017,Preferred,73
94142007,Primary malignant neoplasm of vomer,511203018,Preferred,73
93761005,Primary malignant neoplasm of colon (disorder),837563015,Preferred,74
93761005,Primary malignant neoplasm of colon,510572019,Preferred,74
187955004,Malignant neoplasm of pubis (disorder),2719854017,Preferred,75
187955004,Malignant neoplasm of pubis,288927015,Preferred,75
187955004,Malignant neoplasm of pubis (disorder),2719854017,Preferred,76
187955004,Malignant neoplasm of pubis,288927015,Preferred,76
93736007,Primary malignant neoplasm of cecum (disorder),837532019,Preferred,77
93736007,Primary malignant neoplasm of caecum,1207834013,Preferred,77
93736007,Malignant neoplasm of caecum,201685016,Acceptable,77
93736007,Malignant neoplasm of cecum,155164017,Acceptable,77
93736007,Primary malignant neoplasm of cecum,510535013,Acceptable,77
363406005,Malignant neoplasm of colon (disorder),3446618016,Preferred,78
363406005,Malignant tumour of colon,482611019,Preferred,78
363406005,CA - Cancer of colon,1228535013,Acceptable,78
363406005,Cancer of colon,1228536014,Acceptable,78
363406005,Malignant neoplasm of colon,3446619012,Acceptable,78
363406005,Malignant tumor of colon,482612014,Acceptable,78
187953006,Malignant neoplasm of ilium (disorder),2750117016,Preferred,79
187953006,Malignant neoplasm of ilium,288925011,Preferred,79
93825008,Primary malignant neoplasm of heart (disorder),837640017,Preferred,80
93825008,Primary malignant neoplasm of heart,510694015,Preferred,80
94070007,Primary malignant neoplasm of vertebral column (disorder),837936011,Preferred,81
94070007,Primary malignant neoplasm of vertebral column,511078019,Preferred,81
94070007,CA - Cancer of spine,511075016,Acceptable,81
94070007,Cancer of spine,511076015,Acceptable,81
94070007,Malignant neoplasm of spine,155589015,Acceptable,81
94070007,Malignant tumor of vertebral column,511079010,Acceptable,81
94070007,Malignant tumour of vertebral column,511077012,Acceptable,81
363505006,Malignant tumor of oral cavity (disorder),755337019,Preferred,82
363505006,Malignant tumour of oral cavity,482797011,Preferred,82
363505006,CA - Mouth cancer,1228612015,Acceptable,82
363505006,Cancer of oral cavity,1228611010,Acceptable,82
363505006,Malignant neoplasm of mouth,2984473018,Acceptable,82
363505006,Malignant tumor of mouth,1217990014,Acceptable,82
363505006,Malignant tumor of oral cavity,482796019,Acceptable,82
363505006,Malignant tumour of mouth,1216500017,Acceptable,82
363505006,Mouth cancer,1228613013,Acceptable,82
428061005,Malignant neoplasm of brain (disorder),2689898014,Preferred,83
428061005,Malignant neoplasm of brain,2692069010,Preferred,83
161426000,H/O: neoplasm (& [malignant] or [carcinoma]) (situation),2749072019,Preferred,84
161426000,H/O: neoplasm (& [malignant] or [carcinoma]),251554010,Preferred,84
161426000,H/O: cancer,251559017,Acceptable,84
161426000,H/O: carcinoma,251560010,Acceptable,84
161426000,H/O: malignancy,251555011,Acceptable,84
161426000,H/O: malignant neoplasm (*),251556012,Acceptable,84
161426000,H/O: mitotic lesion,251558013,Acceptable,84
161426000,H/O: neoplasm,251557015,Acceptable,84
1090301000000103,Malignant neoplasm of flank (disorder),2731471000000117,Preferred,85
1090301000000103,Malignant neoplasm of flank,2731461000000112,Preferred,85
188290004,Malignant neoplasm of uncus (disorder),571564011,Preferred,86
188290004,Malignant neoplasm of uncus,289348017,Preferred,86
94093001,Primary malignant neoplasm of thigh (disorder),837964018,Preferred,87
94093001,Primary malignant neoplasm of thigh,511118010,Preferred,87
363438000,Malignant tumor of vertebral column (disorder),755263010,Preferred,88
363438000,Malignant tumour of vertebral column,482675016,Preferred,88
363438000,CA - Cancer of spine,1228562017,Acceptable,88
363438000,Cancer of spine,1228563010,Acceptable,88
363438000,Malignant neoplasm of spine,1228564016,Acceptable,88
363438000,Malignant tumor of vertebral column,482674017,Acceptable,88
94129007,Primary malignant neoplasm of uvula (disorder),838007011,Preferred,89
94129007,Primary malignant neoplasm of uvula,511163011,Preferred,89
94099002,Primary malignant neoplasm of tibia (disorder),837970012,Preferred,90
94099002,Primary malignant neoplasm of tibia,511124016,Preferred,90
363350007,Malignant tumor of cecum (disorder),755165010,Preferred,91
363350007,Malignant tumour of caecum,482499010,Preferred,91
363350007,CA - Cancer of caecum,1216462014,Acceptable,91
363350007,CA - Cancer of cecum,1217953013,Acceptable,91
363350007,Cancer of caecum,1216463016,Acceptable,91
363350007,Cancer of cecum,1217954019,Acceptable,91
363350007,Cecal cancer,3288530014,Acceptable,91
363350007,Malignant neoplasm of caecum,1216464010,Acceptable,91
363350007,Malignant neoplasm of cecum,1217952015,Acceptable,91
363350007,Malignant tumor of cecum,482500018,Acceptable,91
266987004,History of malignant neoplasm (situation),2986533011,Preferred,92
266987004,H/O: malignant neoplasm,2575880014,Preferred,92
266987004,H/O: cancer,397821018,Acceptable,92
266987004,H/O: malignancy,397819011,Acceptable,92
266987004,H/O: mitotic lesion,397820017,Acceptable,92
266987004,History of cancer,3687193010,Acceptable,92
266987004,History of malignant neoplasm,2986363018,Acceptable,92
138699008,H/O: neoplasm (& [malignant] or [carcinoma]) (situation),2715482012,Preferred,93
138699008,H/O: neoplasm (& [malignant] or [carcinoma]),220050019,Preferred,93
138699008,H/O: cancer,220054011,Acceptable,93
138699008,H/O: carcinoma,220053017,Acceptable,93
138699008,H/O: malignancy,220051015,Acceptable,93
138699008,H/O: malignant neoplasm (*),220052010,Acceptable,93
138699008,H/O: mitotic lesion,220056013,Acceptable,93
138699008,H/O: neoplasm,220055012,Acceptable,93
187756005,Malignant neoplasm of caecum (& carcinoma) (disorder),2724939011,Preferred,94
187756005,Malignant neoplasm of caecum (& carcinoma),288668014,Preferred,94
187756005,Carcinoma of caecum,288664011,Acceptable,94
187756005,Carcinoma of cecum,288666013,Acceptable,94
187756005,Malignant neoplasm of caecum,288665012,Acceptable,94
187756005,Malignant neoplasm of cecum,288667016,Acceptable,94
187756005,Malignant neoplasm of cecum (& carcinoma),288669018,Acceptable,94
254837009,Malignant neoplasm of breast (disorder),3446623016,Preferred,95
254837009,Malignant tumour of breast,379664012,Preferred,95
254837009,Breast cancer,379662011,Acceptable,95
254837009,CA - Breast cancer,379663018,Acceptable,95
254837009,Malignant neoplasm of breast,3446624010,Acceptable,95
254837009,Malignant tumor of breast,379661016,Acceptable,95
187933007,Malignant neoplasm of radius (disorder),2754436011,Preferred,96
187933007,Malignant neoplasm of radius,288902010,Preferred,96
93718007,Primary malignant neoplasm of body of uterus (disorder),837510011,Preferred,97
93718007,Primary malignant neoplasm of body of uterus,510496014,Preferred,97
93718007,Body of uterus Ca,510500011,Acceptable,97
93718007,CA - Cancer of uterus,510499019,Acceptable,97
93718007,Malignant neoplasm of corpus uteri,155137018,Acceptable,97
93718007,Malignant neoplasm of uterus,510501010,Acceptable,97
93718007,Malignant tumor of body of uterus,510497017,Acceptable,97
93718007,Malignant tumor of uterus,510498010,Acceptable,97
93718007,Malignant tumour of body of uterus,510502015,Acceptable,97
93718007,Malignant tumour of uterus,510503013,Acceptable,97
713582000,Malignant germ cell neoplasm (morphologic abnormality),3290317013,Preferred,98
713582000,Malignant germ cell neoplasm,3290330014,Preferred,98
93769007,Primary malignant neoplasm of cuboid (disorder),837571016,Preferred,99
93769007,Primary malignant neoplasm of cuboid,510584017,Preferred,99
93996004,Primary malignant neoplasm of sacrum (disorder),837846014,Preferred,100
93996004,Primary malignant neoplasm of sacrum,510968010,Preferred,100
93979000,Primary malignant neoplasm of radius (disorder),837825017,Preferred,101
93979000,Primary malignant neoplasm of radius,510947014,Preferred,101
93913006,Primary malignant neoplasm of muscle (disorder),837747013,Preferred,102
93913006,Primary malignant neoplasm of muscle,510840010,Preferred,102
93684008,Primary malignant neoplasm of axilla (disorder),837469019,Preferred,103
93684008,Primary malignant neoplasm of axilla,510452014,Preferred,103
93966009,Primary malignant neoplasm of pleura (disorder),837810017,Preferred,104
93966009,Primary malignant neoplasm of pleura,510932017,Preferred,104
188361007,Malignant neoplasm of thorax (disorder),1186756013,Preferred,105
188361007,Malignant neoplasm of thorax,289432017,Preferred,105
188361007,Malignant tumor of thorax,289434016,Acceptable,105
188361007,Malignant tumour of thorax,289433010,Acceptable,105
371973000,Malignant neoplasm of uterus (disorder),1197266013,Preferred,106
371973000,Malignant neoplasm of uterus,1210562019,Preferred,106
371973000,CA - Cancer of uterus,1229105017,Acceptable,106
371973000,Cancer of uterus,3036191014,Acceptable,106
371973000,Malignant tumor of uterus,1218023018,Acceptable,106
371973000,Malignant tumour of uterus,1216533010,Acceptable,106
371973000,Uterine cancer,3036277011,Acceptable,106
363354003,Malignant tumor of cervix (disorder),755170015,Preferred,107
363354003,Malignant tumour of cervix,482507015,Preferred,107
363354003,Cancer of cervix,1228490015,Acceptable,107
363354003,Cancer of the uterine cervix,3036162011,Acceptable,107
363354003,Cervical cancer,3036569013,Acceptable,107
363354003,Malignant neoplasm of cervix,1228491016,Acceptable,107
363354003,Malignant neoplasm of cervix uteri,1228493018,Acceptable,107
363354003,Malignant tumor of cervix,482508013,Acceptable,107
93752005,Primary malignant neoplasm of uterine cervix (disorder),837552018,Preferred,108
93752005,Primary malignant neoplasm of uterine cervix,510555014,Preferred,108
93752005,Ca cervix,510559015,Acceptable,108
93752005,Cancer of cervix,510558011,Acceptable,108
93752005,Malignant neoplasm of cervix,510560013,Acceptable,108
93752005,Malignant neoplasm of cervix uteri,155184018,Acceptable,108
93752005,Malignant tumor of cervix,510556010,Acceptable,108
93752005,Malignant tumour of cervix,510557018,Acceptable,108
93760006,Primary malignant neoplasm of coccyx (disorder),837561018,Preferred,109
93760006,Primary malignant neoplasm of coccyx,510571014,Preferred,109
187971004,Malignant neoplasm of cuboid (disorder),2749542018,Preferred,110
187971004,Malignant neoplasm of cuboid,288945015,Preferred,110
94121005,Primary malignant neoplasm of ureter (disorder),837999019,Preferred,111
94121005,Primary malignant neoplasm of ureter,511156011,Preferred,111
93987004,"Primary malignant neoplasm of retina, primary (disorder)",837835011,Preferred,112
93987004,Primary malignant neoplasm of retina (primary),510957010,Preferred,112
93987004,"Primary malignant neoplasm of retina, primary",3084881016,Acceptable,112
188266000,Malignant neoplasm of sclera (disorder),571537010,Preferred,113
188266000,Malignant neoplasm of sclera,289315017,Preferred,113
187761007,Malignant neoplasm of rectum (& carcinoma) (disorder),2716570014,Preferred,114
187761007,Malignant neoplasm of rectum (& carcinoma),288676011,Preferred,114
187761007,Carcinoma of rectum,288678012,Acceptable,114
187761007,Malignant neoplasm of rectum,288677019,Acceptable,114
187761007,Rectal carcinoma,288679016,Acceptable,114
94127009,Malignant neoplasm of uterus (disorder),2759077015,Preferred,115
94127009,Malignant neoplasm of uterus,155660013,Preferred,115
94087009,Primary malignant neoplasm of testis (disorder),837956012,Preferred,116
94087009,Primary malignant neoplasm of testis,511104015,Preferred,116
93849006,Primary malignant neoplasm of kidney (disorder),837668018,Preferred,117
93849006,Primary malignant neoplasm of kidney,510731019,Preferred,117
231829006,Malignant neoplasm of eyelid (disorder),2638311017,Preferred,118
231829006,Malignant tumour of eyelid,347398012,Preferred,118
231829006,Malignant neoplasm of eyelid,2773744015,Acceptable,118
231829006,Malignant tumor of eyelid,347399016,Acceptable,118
93935003,Primary malignant neoplasm of palate (disorder),837773015,Preferred,119
93935003,Primary malignant neoplasm of palate,510865012,Preferred,119
93935003,CA - Cancer of palate,510868014,Acceptable,119
93935003,Cancer of palate,510869018,Acceptable,119
93935003,Malignant neoplasm of roof of mouth,510870017,Acceptable,119
93935003,Malignant tumor of palate,510866013,Acceptable,119
93935003,Malignant tumor of roof of mouth,510867016,Acceptable,119
93935003,Malignant tumour of palate,510872013,Acceptable,119
93935003,Malignant tumour of roof of mouth,510871018,Acceptable,119
94096009,Primary malignant neoplasm of thymus (disorder),837967013,Preferred,120
94096009,Primary malignant neoplasm of thymus,511121012,Preferred,120
93799003,Primary malignant neoplasm of fibula (disorder),837607014,Preferred,121
93799003,Primary malignant neoplasm of fibula,510643010,Preferred,121
93859007,Primary malignant neoplasm of larynx (disorder),837680014,Preferred,122
93859007,Primary malignant neoplasm of larynx,510748010,Preferred,122
93859007,CA - Cancer of larynx,510750019,Acceptable,122
93859007,Cancer of larynx,510752010,Acceptable,122
93859007,Laryngeal cancer,510751015,Acceptable,122
